"Elevation","Aspect","Slope","Horizontal_Distance_To_Hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type"
3314,42,17,350,97,3496,220,199,2053,0,0,1,0,0,0,0,0,0,0,0,0,"7"
2899,165,29,582,233,2219,231,235,1883,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3199,150,27,67,15,1718,243,226,390,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3411,148,28,247,92,2256,243,224,837,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3470,190,11,674,134,4039,220,248,3053,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3252,189,6,150,-6,3551,221,245,3891,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3709,308,3,1061,263,5377,212,237,3588,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3735,332,16,949,289,5281,183,219,3396,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3375,307,7,216,16,1604,200,236,850,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3303,176,37,242,144,1567,211,230,600,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3221,222,6,67,0,3909,213,245,2701,1,0,0,0,0,0,0,1,0,0,0,0,"7"
3445,353,4,972,106,1463,213,233,1639,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3255,55,16,420,90,3302,228,205,2045,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3314,338,13,218,-1,5016,192,222,3214,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3403,78,17,390,54,3250,240,206,1490,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3456,91,19,391,93,3845,245,206,3529,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3307,3,12,816,202,1300,203,216,1773,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3331,113,26,60,23,2010,253,203,849,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3280,45,7,30,2,3300,222,225,2571,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3814,32,17,808,38,4237,214,201,2325,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3399,223,12,0,0,4200,204,251,3639,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3716,336,8,1026,270,5309,203,230,3455,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3355,274,9,300,39,3661,195,243,2043,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3475,170,5,932,242,2418,224,242,1368,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3263,87,19,277,76,878,244,205,972,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3362,24,6,577,23,840,217,226,2370,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3384,132,22,90,21,4145,249,223,3772,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3244,42,21,480,248,691,218,188,2028,1,0,0,0,0,0,0,0,0,1,0,0,"7"
3365,349,5,516,26,870,211,232,2310,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3444,309,15,607,116,1075,179,230,1426,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3400,261,15,920,218,4680,182,247,2860,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3260,56,3,85,-3,3697,222,232,3824,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3369,17,11,351,86,3465,211,218,3282,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3345,174,20,67,6,1952,227,246,949,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3371,33,17,150,12,3594,214,200,2591,1,0,0,0,0,0,0,0,0,0,0,0,"7"
2949,157,26,658,283,2350,238,233,1798,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3289,16,7,30,1,3355,214,226,2497,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3300,357,19,509,162,3774,186,201,3661,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3317,90,26,85,23,2103,249,188,816,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3270,126,10,212,37,1932,237,233,1487,1,0,0,0,0,0,0,1,0,0,0,0,"7"
3348,270,9,216,26,3849,195,244,1992,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3197,36,12,42,6,3696,219,212,3223,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3279,119,6,0,0,3848,231,235,3640,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3395,61,9,564,80,1680,227,222,2290,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3242,43,10,150,3,1637,222,219,990,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3650,0,10,1048,295,5274,205,221,3811,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3252,17,17,847,116,2271,204,203,2221,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3382,183,24,365,223,1590,218,248,658,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3381,7,21,319,182,4380,189,193,3912,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3176,166,14,67,9,2669,231,244,2708,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3315,217,12,693,88,4264,207,251,1939,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3280,174,15,306,62,3072,228,246,2230,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3419,64,17,162,16,3456,233,203,2638,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3383,23,17,607,178,3373,208,202,1820,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3353,63,23,162,13,3060,233,186,1981,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3254,70,11,134,-4,2969,232,218,1911,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3347,42,12,551,-1,3475,222,214,1765,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3218,146,19,30,9,2548,242,234,2791,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3337,315,12,30,11,2164,189,230,1100,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3301,243,2,90,-6,4542,215,240,3986,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3296,107,22,67,13,3427,251,207,2982,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3441,309,14,646,72,2059,182,230,630,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3781,356,14,1008,335,4973,197,214,3084,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3384,303,13,108,22,2315,185,234,2466,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3400,343,16,216,41,5250,187,215,3511,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3418,173,10,421,218,2542,226,245,666,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3403,143,31,218,84,2232,246,217,845,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3458,180,13,573,113,4086,224,248,3115,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3335,79,11,108,13,1910,234,220,3343,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3385,60,13,90,9,2761,230,212,2213,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3362,81,6,395,40,1206,228,230,2516,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3326,116,15,201,12,4051,245,224,2398,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3317,13,18,42,11,4025,200,200,1006,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3288,342,9,600,18,3688,201,226,987,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3335,313,11,0,0,2207,189,231,1115,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3334,94,19,570,177,1277,247,207,1082,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3302,13,17,324,132,4022,201,202,3696,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3452,320,12,443,33,5036,190,229,4204,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3335,342,19,95,35,2403,178,208,503,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3362,186,15,1015,123,2724,221,250,2012,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3332,252,27,309,68,3432,151,246,1486,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3247,161,17,216,22,1953,235,242,192,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3412,111,23,297,55,2436,252,208,997,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3345,117,16,255,45,2473,245,224,2563,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3386,62,13,67,10,2696,230,213,2275,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3388,1,9,212,21,4447,207,223,3913,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3278,93,15,150,19,2700,242,215,1632,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3440,3,22,240,131,4914,184,192,4199,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3343,160,32,361,159,1896,233,227,390,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3359,267,8,85,3,4986,200,244,3694,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3378,24,5,150,6,2535,217,230,2455,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3337,315,3,693,42,859,212,237,1245,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3369,160,16,708,90,4284,235,242,2245,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3391,343,10,469,52,1487,200,225,1237,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3293,349,14,1200,276,1994,193,215,2012,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3365,87,17,228,0,2479,242,210,2526,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3337,30,17,408,116,3439,212,200,2012,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3423,80,4,551,-69,992,225,232,582,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3349,96,15,150,-23,2143,243,217,3313,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3697,20,11,1205,288,5171,212,217,3506,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3371,255,7,362,49,3833,205,244,2109,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3408,163,17,510,175,2173,234,243,1384,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3236,358,20,42,9,4079,186,201,1273,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3828,2,16,955,52,4476,196,208,2552,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3509,90,16,120,30,1677,243,213,2021,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3388,191,10,1100,186,2979,220,248,1401,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3343,335,10,127,1,5040,198,227,3452,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3425,188,9,150,77,1074,221,247,1071,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3383,253,9,443,50,3654,199,246,2250,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3387,197,9,1121,185,3125,218,248,1209,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3325,27,21,150,30,2282,206,190,451,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3219,178,12,90,2,2890,225,247,2430,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3298,74,14,376,84,853,236,212,1090,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3446,62,30,170,9,3413,230,165,2687,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3313,114,17,242,59,2527,247,220,2620,1,0,0,0,0,0,0,0,0,1,0,0,"7"
3251,13,16,859,117,2255,203,205,2220,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3180,144,18,212,42,2096,243,233,2779,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3345,356,18,531,11,3743,188,204,3511,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3219,144,6,60,1,3043,230,239,2280,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3291,50,16,30,6,2845,225,204,1776,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3251,294,18,30,15,3998,167,233,1253,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3425,277,15,859,238,4740,177,242,2896,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3245,172,15,180,27,3025,229,246,2282,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3357,113,22,524,124,1776,251,211,1753,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3253,173,15,210,35,3022,228,246,2283,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3488,357,13,553,127,1277,199,216,1732,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3356,50,12,277,7,3193,225,213,1650,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3255,100,7,134,-9,3645,232,231,3877,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3343,98,9,30,-4,4452,235,228,4073,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3372,29,12,180,-1,3736,216,213,2759,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3312,287,26,67,14,3928,138,227,1084,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3338,300,19,67,19,2938,164,229,2214,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3421,103,21,190,35,2650,250,207,1945,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3378,186,9,295,14,2490,222,247,451,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3275,102,6,0,0,3824,230,233,3680,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3267,24,16,808,120,2340,209,203,2227,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3419,185,20,134,71,1068,220,249,1095,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3649,7,11,1055,294,5248,206,217,3784,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3356,125,25,120,38,2058,252,214,819,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3367,91,21,67,17,2761,247,202,671,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3463,292,11,162,37,5254,189,238,4050,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3343,238,10,67,-1,4500,201,249,3454,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3353,342,15,430,70,3489,188,217,3366,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3161,175,17,120,23,2270,227,247,2805,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3273,89,13,516,106,626,240,218,1054,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3299,153,8,395,81,3217,230,241,2088,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3355,176,10,1114,116,2724,226,246,1842,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3447,320,12,470,30,5006,190,229,4205,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3525,325,11,379,31,1600,191,227,2067,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3436,106,16,295,39,2298,246,219,3585,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3568,352,7,300,75,1745,208,229,1471,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3444,302,22,190,15,1452,153,224,1812,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3236,47,31,95,31,1611,213,158,685,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3221,69,11,30,6,3932,232,218,2818,1,0,0,0,0,0,0,1,0,0,0,0,"7"
3397,170,11,361,0,2352,228,245,351,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3288,169,14,335,70,3069,230,245,2233,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3320,60,9,484,90,811,227,221,1206,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3302,333,13,618,19,3558,191,223,3576,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3328,73,22,408,99,624,239,193,794,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3351,79,20,600,72,1697,242,200,1710,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3356,35,11,192,24,3653,219,215,2763,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3336,27,6,30,1,2249,217,226,1131,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3371,189,14,700,122,4415,220,250,2440,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3332,307,2,750,130,778,213,237,1138,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3496,130,16,319,133,3919,245,229,3747,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3269,342,15,335,90,4427,187,215,1368,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3292,37,2,30,-1,4206,219,234,3814,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3391,198,3,404,42,1950,218,242,2429,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3398,345,12,721,59,1370,196,221,1579,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3365,350,11,722,94,1235,200,221,1613,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3288,163,10,513,18,3756,230,243,1254,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3159,143,14,90,8,2491,239,236,2888,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3365,225,12,42,0,4410,204,251,3531,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3432,43,23,60,-2,3264,218,183,2431,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3389,296,11,977,222,4538,188,237,2781,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3371,69,3,537,49,1560,223,233,2506,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3365,93,9,277,43,1974,235,226,3315,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3419,70,7,459,70,2638,228,226,1429,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3237,15,19,95,37,3139,199,196,247,0,0,1,0,0,0,1,0,0,0,0,0,"7"
3152,25,41,420,156,510,165,119,2001,1,0,0,0,0,0,0,0,0,1,0,0,"7"
3370,171,5,967,168,2837,223,242,1434,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3357,181,10,85,-6,2839,223,247,631,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3370,85,3,495,31,1050,223,234,2379,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3328,165,11,1167,89,2580,230,244,2016,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3363,351,11,735,92,1194,199,221,1702,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3320,348,15,1321,303,1936,192,215,1888,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3357,284,2,339,18,930,214,239,2132,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3336,195,5,582,41,972,219,244,1312,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3350,214,10,85,0,2623,211,250,691,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3431,123,7,834,220,3225,231,235,1652,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3348,355,17,484,159,4027,190,208,3691,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3369,95,6,466,47,1441,229,231,2503,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3376,151,23,120,-5,2960,242,232,872,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3287,61,15,366,-32,3268,231,207,1934,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3479,299,9,234,33,5269,196,237,4170,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3743,337,17,969,297,5221,180,215,3340,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3304,59,21,30,-2,2468,231,190,4072,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3238,81,3,0,0,3139,223,234,2866,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3139,278,2,30,0,2177,214,239,2616,1,0,0,0,0,0,0,1,0,0,0,0,"7"
3414,275,17,847,229,4710,172,242,2867,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3535,287,9,537,87,1470,195,240,1992,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3514,15,13,446,153,1401,208,213,1842,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3315,18,7,30,1,3728,215,226,2364,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3283,67,14,0,0,2239,233,211,2829,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3211,26,16,201,42,3356,211,203,3587,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3777,326,9,916,331,5090,198,230,3188,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3383,11,5,134,5,2549,215,230,2424,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3242,47,38,60,42,2846,203,130,295,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3417,342,41,277,134,1130,107,146,1595,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3423,50,26,30,-2,3313,221,174,2474,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3464,313,22,95,17,1575,157,218,1928,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3318,101,17,108,15,3540,246,215,2601,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3237,101,8,95,23,2486,235,229,2823,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3245,37,17,210,54,3565,217,201,3479,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3240,205,22,85,40,2821,201,254,201,0,0,1,0,0,0,1,0,0,0,0,0,"7"
3395,321,25,365,70,3598,147,205,3750,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3311,96,2,0,0,1718,223,236,3211,1,0,0,0,0,0,0,0,0,0,0,0,"7"
2908,174,29,658,242,2195,223,240,1841,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3274,63,14,339,-32,3218,232,211,1986,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3321,12,16,313,82,3362,202,205,2240,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3372,183,14,666,123,4413,223,249,2496,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3510,322,16,256,16,1648,179,223,2072,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3221,103,19,150,34,983,248,212,902,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3254,352,14,162,12,2056,195,216,335,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3264,55,10,127,-4,3711,226,219,3878,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3415,346,13,960,76,1387,195,219,1719,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3400,300,15,108,24,2524,177,233,2597,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3249,8,8,108,7,3178,211,223,2748,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3386,92,24,560,157,618,249,195,573,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3376,312,11,534,37,1421,189,232,1184,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3363,354,6,534,24,840,209,229,2310,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3348,331,14,430,10,5139,186,222,3181,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3262,28,20,247,34,1731,208,192,537,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3370,206,11,30,-1,4320,213,250,3493,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3283,18,17,127,0,2190,205,202,361,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3451,175,13,531,106,4112,227,246,3132,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3391,125,18,390,234,1470,247,224,785,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3394,336,11,120,18,2559,195,225,2571,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3139,38,6,90,1,2008,220,227,2462,1,0,0,0,0,0,0,0,0,1,0,0,"7"
3186,49,9,162,8,1490,224,221,700,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3425,28,17,767,251,3342,211,202,1663,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3402,55,8,534,70,1681,225,223,2234,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3334,44,25,242,87,2236,216,178,1187,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3245,101,31,134,17,2074,253,182,30,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3274,335,18,234,48,1919,178,213,424,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3338,93,13,564,128,514,240,220,258,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3518,323,9,421,71,1507,197,231,1987,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3416,79,12,270,67,914,236,217,1020,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3424,284,18,757,226,4803,168,237,2925,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3324,103,11,247,27,2659,238,226,1589,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3738,343,15,1008,292,5195,188,215,3322,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3386,356,16,361,52,3692,193,211,3342,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3452,126,25,216,89,4006,252,214,3757,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3221,45,3,0,0,3089,220,232,2253,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3224,110,18,67,16,2652,248,216,295,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3434,165,11,67,11,1248,230,244,1087,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3373,84,7,283,41,2616,230,228,1622,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3394,206,7,90,1,2858,216,247,466,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3317,60,8,400,93,2847,226,224,3261,0,0,1,0,0,0,0,0,0,0,1,0,"7"
2894,166,25,541,228,2287,232,239,1919,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3423,5,20,511,223,4334,190,196,3723,0,0,1,0,0,0,0,0,0,0,0,0,"7"
2924,173,29,680,258,2224,224,239,1812,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3251,216,4,404,24,4395,215,244,2175,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3763,353,15,1024,317,5039,194,214,3160,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3450,101,19,150,19,1635,248,212,1681,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3366,164,8,0,0,4451,227,243,4267,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3391,157,7,780,185,1300,228,241,1920,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3303,70,8,216,-7,1974,229,225,1158,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3395,65,12,150,-13,3894,231,216,2822,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3226,55,11,85,-5,3004,227,215,2751,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3376,85,9,360,64,1298,233,225,2824,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3394,338,15,469,50,5185,187,218,3245,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3225,110,21,170,38,953,251,211,895,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3463,265,12,108,23,5314,190,245,4052,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3363,85,11,134,6,2379,236,221,1113,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3410,117,17,485,47,752,247,222,589,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3391,53,20,30,7,1756,227,193,1914,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3226,148,6,42,0,4036,228,240,2564,1,0,0,0,0,0,0,1,0,0,0,0,"7"
3235,73,16,90,14,2474,237,208,446,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3376,69,3,616,39,1620,223,233,2438,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3360,50,12,234,38,2038,225,213,3435,1,0,0,0,0,0,0,0,0,0,0,0,"7"
