"Elevation","Aspect","Slope","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type","Cover_Type"
1995,41,21,240,217,189,882,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2606,92,7,1994,231,229,2718,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2849,342,17,1729,183,213,1672,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2281,295,32,752,117,213,1061,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2437,21,7,1296,216,226,690,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2819,342,20,1660,174,205,1689,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2490,114,9,499,236,231,1315,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2459,108,5,108,228,234,1218,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2619,29,18,1348,211,197,1827,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2278,43,19,1110,220,194,899,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2459,106,7,1426,232,232,1060,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2420,129,6,811,231,236,1332,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2433,225,24,1379,181,254,691,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2114,66,33,201,230,155,484,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2202,32,23,607,207,182,192,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2466,312,16,1362,174,226,511,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2473,81,24,1114,244,189,997,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2570,68,30,2847,234,166,931,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2372,61,29,240,229,167,272,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2411,93,10,698,236,225,1091,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2591,304,32,1641,114,204,1533,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2403,358,6,1052,210,228,1134,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2419,40,11,700,221,216,1242,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2482,61,21,1114,232,191,911,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2702,315,16,1253,175,225,1354,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2147,286,11,228,189,240,661,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2372,36,22,768,212,187,900,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2505,256,25,1282,153,246,607,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2599,62,14,2230,231,211,663,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2367,131,20,418,248,225,1291,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2503,153,4,1733,225,240,1661,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2614,60,26,2285,230,176,722,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2693,24,11,2172,214,216,1965,0,0,1,0,0,0,0,0,0,0,1,0,"6","6"
2115,52,3,492,221,233,390,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2430,348,15,908,190,214,1415,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2156,33,41,474,178,121,323,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2391,5,15,933,199,209,1080,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2174,303,31,1252,119,207,648,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2588,3,16,1187,196,207,1390,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2414,276,19,649,167,241,513,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2519,68,17,1448,235,204,1664,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2607,95,13,1848,241,220,2037,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2564,45,7,1776,222,225,1884,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2461,156,17,1390,237,240,631,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2422,19,31,1022,181,160,716,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2437,359,20,1507,187,200,391,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2238,357,26,1537,170,184,366,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2481,25,13,573,213,212,1338,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2365,293,16,768,172,235,1065,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2458,347,5,850,210,231,659,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2323,345,24,1343,166,195,805,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2500,70,13,454,234,213,1291,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2500,295,18,618,168,233,361,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2508,46,19,641,222,195,849,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2416,336,11,323,195,225,638,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2385,8,12,953,206,216,751,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2126,321,34,518,116,186,782,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2357,349,21,1418,177,200,430,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2650,82,13,2256,237,217,2317,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2267,93,16,1323,243,215,543,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2577,37,2,793,219,234,1290,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2471,189,6,1484,220,244,603,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2444,152,13,830,235,240,1190,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2613,36,13,1595,219,211,1861,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2563,317,23,955,152,213,457,0,0,1,0,0,0,0,0,0,0,0,1,"6","6"
2480,192,8,1064,220,247,630,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2563,130,4,1383,226,237,2529,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2376,336,29,779,144,188,1100,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2348,22,26,1101,193,175,825,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2268,14,35,700,167,148,511,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2519,302,10,953,191,235,1638,0,0,1,0,0,0,0,0,0,0,0,1,"6","6"
2688,333,26,1298,152,197,1907,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2646,31,22,1406,208,186,1772,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2065,261,24,626,153,244,1001,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2557,28,22,1563,206,188,1065,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2468,343,20,900,176,205,1482,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2454,18,23,900,195,185,1073,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2359,247,29,1377,146,246,624,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2701,332,26,1318,151,197,1895,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2812,106,24,1087,252,204,458,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2715,313,11,1748,189,231,1471,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2393,2,21,1279,186,195,785,0,0,0,1,1,0,0,0,0,0,0,0,"6","6"
2626,342,22,1597,170,202,2848,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2465,169,10,607,228,244,1365,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2460,133,10,443,237,235,1348,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2416,177,17,1736,226,247,277,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2490,82,9,1243,233,225,1300,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2595,296,24,1252,144,224,780,0,0,1,0,0,0,0,0,0,0,0,1,"6","6"
2149,277,20,480,162,239,1057,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2554,73,15,1482,237,209,644,0,0,1,0,0,0,0,0,0,0,0,0,"6","6"
2397,122,16,552,246,226,1410,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2489,323,21,1282,162,213,1756,0,0,1,0,1,0,0,0,0,0,0,0,"6","6"
2356,135,23,430,248,223,1317,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2413,53,5,677,223,229,1200,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
2345,117,12,513,240,229,1445,0,0,0,1,0,0,0,0,0,0,0,0,"6","6"
3290,36,19,2140,215,195,1271,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3236,47,10,2087,224,218,162,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3330,165,10,2584,229,243,1987,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3224,121,44,1173,247,163,966,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3197,14,12,3608,209,216,3293,1,0,0,0,0,0,0,1,0,0,0,0,"7","7"
3413,143,9,1561,234,238,768,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3249,223,19,2418,192,254,560,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3340,99,39,4067,249,155,3573,0,0,1,0,0,0,0,0,0,0,0,1,"7","7"
3350,244,8,997,204,247,2016,0,0,1,0,0,0,0,0,0,0,1,0,"7","7"
3332,86,11,4502,236,222,4078,0,0,1,0,0,0,0,1,0,0,0,0,"7","7"
3436,114,6,3260,232,233,1624,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3397,82,44,2496,234,124,553,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3552,42,6,1566,221,227,1209,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3380,351,14,1237,195,216,1806,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3217,0,13,1992,200,215,2292,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3398,356,18,3958,188,204,3479,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3369,35,6,4584,219,227,4494,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3366,164,8,4451,227,243,4267,0,0,1,0,0,0,0,1,0,0,0,0,"7","7"
3622,356,18,2037,188,204,2452,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3423,49,5,3007,222,228,2131,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3443,335,22,1682,165,204,1980,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3330,139,24,865,248,224,1154,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3325,252,10,4562,199,247,3354,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3355,284,2,849,214,239,2010,0,0,1,0,0,0,0,0,0,0,1,0,"7","7"
3310,174,12,2491,227,246,2040,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3167,82,30,1409,245,174,789,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3814,32,17,4237,214,201,2325,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3342,83,17,2400,241,208,2616,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3289,63,11,2918,230,218,1851,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3394,336,9,1528,201,229,1179,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3156,109,26,886,253,202,663,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3409,39,16,3436,219,203,1648,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3217,1,13,2002,201,215,2285,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3419,343,10,1523,200,225,1425,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3429,45,17,3087,222,200,1348,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3287,86,15,1536,241,214,1531,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3216,84,32,2773,245,168,272,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3437,178,11,4168,225,247,3140,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3138,36,2,2077,219,234,2589,1,0,0,0,0,0,0,0,1,0,0,0,"7","7"
3392,49,21,3551,224,189,2638,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3334,169,38,1744,218,224,492,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3432,135,17,3703,245,230,3288,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3404,105,13,2971,241,224,2252,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3328,180,16,4345,224,248,2305,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3316,66,6,3803,227,227,1537,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3394,330,8,1300,202,231,1816,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3421,44,14,3522,222,210,1543,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3353,81,14,2791,238,214,1702,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3338,348,18,4204,183,208,4032,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3174,173,27,1377,225,241,731,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3409,90,14,859,241,216,201,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3427,322,16,1008,178,222,1371,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3394,62,14,2717,231,211,2252,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3469,30,8,1144,218,223,1651,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3400,32,15,3501,216,207,1630,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3398,121,12,2678,241,230,1260,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3443,27,11,3900,216,216,3267,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3380,164,13,2232,231,244,600,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3567,7,11,1622,207,218,1296,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3389,253,10,3653,198,247,2268,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3699,14,8,5117,213,224,3360,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3361,155,7,2872,228,241,626,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3310,80,17,582,240,207,771,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3278,164,40,1418,221,216,726,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3426,280,14,5362,181,241,3934,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3361,257,9,3827,200,246,2071,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3391,147,10,1507,234,239,2914,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3341,355,14,3187,197,215,2300,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3319,342,3,2105,213,235,979,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3235,40,22,1637,216,185,607,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3471,19,11,1184,212,216,1652,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3295,111,4,4257,227,235,3767,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3379,68,21,3609,236,192,2658,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3417,90,8,3201,232,228,1772,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3379,291,4,1660,208,239,834,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3294,308,6,1080,204,236,2268,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3362,355,22,2258,179,195,769,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3231,90,19,866,245,207,878,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3420,121,6,1006,230,235,685,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3415,73,31,3537,237,163,2694,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3443,313,18,1812,170,224,510,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3277,89,13,3391,240,218,2922,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3294,40,22,2245,215,185,361,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3419,179,12,2454,225,247,755,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3196,6,11,3578,206,218,3308,1,0,0,0,0,0,0,1,0,0,0,0,"7","7"
3296,300,5,1110,205,238,2287,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3436,312,23,1528,152,216,1866,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3370,313,11,1436,191,232,895,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3256,273,14,3853,182,243,1451,1,0,0,0,0,0,0,0,1,0,0,0,"7","7"
3243,32,14,1650,216,210,865,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3397,85,10,2758,235,222,1506,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3317,10,14,2965,203,210,3355,0,0,1,0,0,0,0,0,0,0,1,0,"7","7"
3366,180,10,2783,224,247,1830,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3245,123,7,3547,231,235,1770,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3345,110,26,1747,253,201,1723,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3333,357,18,2037,190,206,616,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3419,62,5,780,224,230,323,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3297,109,26,1172,253,202,1057,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3647,313,9,2088,197,234,2520,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3323,340,16,1913,185,216,1897,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3364,248,5,2738,209,244,693,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3328,84,22,3429,245,196,1722,1,0,0,0,0,0,0,0,1,0,0,0,"7","7"
3309,76,12,3552,235,217,2535,0,0,1,0,0,0,0,1,0,0,0,0,"7","7"
3305,90,14,2795,241,216,3235,0,0,1,0,0,0,0,0,0,0,1,0,"7","7"
3237,126,13,3842,241,231,4101,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3247,7,8,4410,211,225,2273,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3308,172,25,2079,227,242,872,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3270,121,11,543,238,231,1036,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3295,87,13,3047,239,217,2362,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3394,99,14,633,242,221,481,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3418,111,14,900,244,223,510,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3385,114,8,2444,235,232,2532,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3197,65,18,1518,234,200,759,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3396,90,6,696,230,230,511,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3387,83,10,2781,235,222,1550,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3381,26,18,3331,209,199,1905,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3315,87,23,2081,246,194,841,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3801,5,17,4726,195,204,2827,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3329,90,13,2542,240,219,1471,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3351,95,21,2389,248,204,2106,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3179,131,16,2431,244,230,2911,1,0,0,0,0,0,0,0,1,0,0,0,"7","7"
3578,77,4,1682,226,231,1507,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3359,341,19,4193,177,208,4098,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3357,335,16,1574,183,218,1776,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3415,103,13,902,242,222,537,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3414,310,18,1708,168,225,618,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3286,17,16,2436,206,206,2210,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3781,356,14,4973,197,214,3084,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3331,226,14,3726,199,252,1880,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3198,74,24,1266,240,187,1260,1,0,0,0,0,0,0,0,0,1,0,0,"7","7"
3424,100,10,2154,237,227,1599,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3335,134,30,1917,250,211,1590,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3221,69,11,3932,232,218,2818,1,0,0,0,0,0,0,1,0,0,0,0,"7","7"
3345,65,12,1296,232,215,1324,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3289,294,9,1050,194,238,2298,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3384,196,7,2778,219,246,541,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3359,196,10,4352,218,248,3427,0,0,1,0,0,0,0,0,0,0,0,1,"7","7"
3366,27,27,2349,198,171,1218,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3415,342,18,4415,180,210,3763,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3374,39,15,3488,219,206,1661,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3332,73,9,1869,231,223,3331,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3258,85,14,3084,240,215,2022,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3238,178,5,2619,223,243,2700,1,0,0,0,0,0,0,0,1,0,0,0,"7","7"
3354,76,21,1702,241,197,1710,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3271,335,16,1947,181,216,404,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3398,61,12,2852,230,215,1468,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3373,37,10,4313,220,219,3894,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3496,8,9,1291,210,223,1802,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3293,335,5,4111,209,233,3814,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3390,201,8,3104,217,247,1269,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3344,157,7,1771,228,241,3188,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3294,103,21,2448,249,209,3926,0,1,0,0,0,0,0,0,0,0,0,1,"7","7"
3480,270,20,1383,163,242,1806,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3138,11,1,2106,217,236,2611,1,0,0,0,0,0,0,0,1,0,0,0,"7","7"
3258,21,15,2112,209,207,313,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3740,347,16,5165,189,213,3294,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3329,50,16,3019,225,203,1781,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3126,328,37,484,109,172,2072,1,0,0,0,0,0,0,0,0,1,0,0,"7","7"
3279,144,2,3925,222,238,3699,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3405,129,3,782,225,237,495,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3281,73,14,648,236,212,1082,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3302,67,10,2991,230,221,1889,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3393,156,8,1271,229,241,1950,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3284,37,14,3370,219,208,2731,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3340,58,23,722,230,184,977,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3368,96,25,2352,250,194,2067,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3348,166,13,2922,230,244,849,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3338,331,11,5103,194,226,3271,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3362,59,11,2858,228,217,2148,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3360,134,26,1380,250,218,834,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3295,339,15,1973,185,216,2021,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3491,16,14,4287,208,211,3430,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3338,349,15,3231,190,213,2331,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3370,79,26,2326,243,183,2062,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3206,99,18,1338,247,212,1302,1,0,0,0,0,0,0,0,0,1,0,0,"7","7"
2894,164,28,2226,232,235,1895,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3263,51,26,3463,222,175,543,0,0,1,0,0,0,0,0,0,0,1,0,"7","7"
3407,307,12,2492,187,233,2624,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3391,37,14,3358,219,207,2329,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3398,138,13,4294,239,235,4228,0,0,1,0,0,0,0,1,0,0,0,0,"7","7"
3407,330,18,1664,176,216,1921,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3475,1,29,3945,166,173,2467,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3309,50,4,3795,221,231,2362,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3294,9,5,4213,215,230,3842,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3356,6,9,725,210,223,1839,0,0,1,0,0,0,0,0,0,0,1,0,"7","7"
3242,117,10,3373,237,231,3689,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3353,343,19,1533,180,208,1744,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3412,90,3,882,224,234,713,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
3431,335,16,4268,182,217,2631,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3201,169,5,1983,224,242,2805,1,0,0,0,0,0,0,0,1,0,0,0,"7","7"
3307,78,14,878,237,213,1124,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3235,60,19,3992,231,196,2791,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3440,88,14,2234,241,215,1493,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3312,90,14,3783,241,217,1574,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3320,39,9,2993,221,220,2290,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3351,2,17,3605,194,206,2346,1,0,0,0,0,0,0,0,0,0,0,0,"7","7"
3364,298,10,1452,191,236,872,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3235,351,12,1917,199,220,283,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3383,162,17,4237,234,242,3342,0,0,1,0,0,0,0,0,0,0,0,1,"7","7"
3254,229,14,2524,199,252,484,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3736,3,17,4960,195,205,3109,0,0,1,0,0,0,0,0,0,0,0,0,"7","7"
3351,95,9,569,234,227,384,0,1,0,0,0,0,0,0,0,0,0,0,"7","7"
